,Pull Date,App ID,HUC-12,Demand,Allocation,Right Type,Active?,File Date,Shortage
74,10/1/1977,S013117,180201160303,0.0014849454838709677,0.0014849455,Appropriative,True,,-1.6129032354497697e-11
75,10/1/1977,S000704,180201540404,0.09502997658064515,0.095029977,Appropriative,True,,-4.193548563957705e-10
76,10/1/1977,S013462,180201220501,1.064516129032258,1.0645161,Appropriative,True,,2.90322579310498e-08
77,10/1/1977,S000960,180201280107,3.1129032258064515,0.0,Appropriative,True,,3.1129032258064515
78,10/1/1977,S014982,180201040807,0.0,0.0,Appropriative,False,,0.0
79,10/1/1977,S000961,180201260103,2.903225806451613,2.9032258,Appropriative,True,,6.4516130215963585e-09
80,10/1/1977,S001190,180201150602,2.0020967741935483,2.0020968,Appropriative,True,,-2.5806451642296224e-08
81,10/1/1977,S001498,180201540401,3.870967741935484,3.8709677,Appropriative,True,,4.1935483974242516e-08
82,10/1/1977,S000945,180201250601,0.0,0.0,Appropriative,False,,0.0
83,10/1/1977,S000959,180201280107,12.080645161290322,0.0,Appropriative,True,,12.080645161290322
84,10/1/1977,S020340,180201150301,7.258064516129033e-07,7.2580645e-07,Appropriative,True,,1.612903303381812e-15
85,10/1/1977,S000892,180201210704,52.58064516129032,52.580645,Appropriative,True,,1.6129032331946291e-07
86,10/1/1977,S022521,180201540404,3.9598548387096776e-05,3.9598548e-05,Appropriative,True,,3.8709677417691005e-13
87,10/1/1977,S004223,180201280107,0.005939781903225806,0.0,Appropriative,True,,0.005939781903225806
88,10/1/1977,S009635,180201250506,0.024193548387096774,0.024193548,Appropriative,True,,3.8709677477322124e-10
89,10/1/1977,S022201,180201540404,0.967741935483871,0.96774194,Appropriative,True,,-4.516129026299609e-09
90,10/1/1977,S004342,180201610201,0.06451612903225806,0.064516129,Appropriative,True,,3.225805733642062e-11
91,10/1/1977,S013220,180201250101,0.0007127738387096774,0.00071277384,Appropriative,True,,-1.2903225580021549e-12
92,10/1/1977,S018623,180201530302,1.1464019851612903,1.146402,Appropriative,True,,-1.4838709594400257e-08
93,10/1/1977,S016326,180201560104,4.693548387096774,4.6935484,Appropriative,True,,-1.2903226043192717e-08
94,10/1/1977,S001800,180201160104,4.94981935483871e-05,4.9498194e-05,Appropriative,True,,-4.516128953007542e-13
95,10/1/1977,S000937,180201250603,0.0,0.0,Appropriative,False,,0.0
96,10/1/1977,S000642,180201550103,0.0,0.0,Appropriative,False,,0.0
